mint,creator_address,price_usd,fdv_usd,liquidity_usd,volume_h24_usd,price_change_h24_pct,volume_to_liquidity_ratio,fdv_to_liquidity_ratio,liquidity_to_volume_ratio,creator_balance_pct,top_10_holders_pct,total_lp_locked_usd,has_mint_authority,has_freeze_authority,is_lp_locked_95_plus,token_supply,total_insider_networks,largest_insider_network_size,total_insider_token_amount,rugcheck_risk_level,pump_dump_risk_score,time_of_day_utc,day_of_week_utc,is_weekend_utc,is_public_holiday_any,signal_source,grade,token_age_at_signal_seconds,checked_at_timestamp,checked_at_utc,token_age_hours_at_signal,label_status,label_ath_roi,label_final_roi,label_hit_50_percent
9z5G5kaiHj9oJRtrW7WzNZhTwotX7TETuLgSvuCXpump,92XEuaWSjXWBsHHYWgEsHweozYqFNKMyYFyMh58qdeej,0.0003807249040499708,0.0,62649.4191395918,0.0,0.0,0.0,0.0,0.0,0.0,30.672958957855496,62649.4191395918,0,0,1,999997992493330.0,0.0,0.0,0.0,unknown,0.0,0,0,0,0,alpha,LOW,0.0,1763339831,2025-11-17 00:37:11.552442+00:00,UNKNOWN,loss,16.409511246952523,-93.78291261007364,0
A1akZcGPb9h53EspAuFgmzUTQFZ48uszRWRvxikzjkzr,9sCcAxe56AuDQfJgU7kB1LpnQEYXDcGpAtXnN49H6SB3,0.00023961037351125005,0.0,53950.66193983218,0.0,0.0,0.0,0.0,0.0,0.0,28.813879219433442,53950.66193983218,0,0,1,999999999986394.0,0.0,0.0,0.0,unknown,8.0,22,3,0,0,alpha,LOW,0.0,1762466856,2025-11-06 22:07:36.739935+00:00,UNKNOWN,loss,28.460858027421505,-70.36684310944447,0
A52bBr15HVMFZ5zD5NZxHG8KvXvA3r9sCdrQXXnWMFSP,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,6.575065228094852e-06,6908.0,8817.91,3.92,3.67,0.00044454978560679346,0.7834055915744207,2249.466836734694,0.0,86.9569567703409,8603.200811640168,0,0,1,998535719949200.0,0.0,0.0,0.0,unknown,25.0,4,0,0,0,alpha,LOW,35556484.0,1763354705,2025-11-17 04:45:05.404215+00:00,UNKNOWN,loss,23.23832112533844,17.21556718659549,0
A72swFHbCgxEsEGKn2t3cA4nxnkFQDc3QBXcjX81pump,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,20.0,15,0,0,0,discovery,CRITICAL,0.0,1762788111,2025-11-10 15:21:51.646725+00:00,UNKNOWN,win,333.3333333333333,-96.96792189679219,1
A8BBV49Cb2Jr6TKi7CyhdwNbEhTAj9irWZwrqqmNpump,4z9o9HVwcj4cdtC6hxa2vWcm2BkaEVUaVCMNXa8S7TnW,0.0001302,130202.0,36941.34,343693.78,120.0,9.303771330439016,3.5245608307657497,0.10748329515884748,0.0,31.84923662799465,39341.84880963375,0,0,1,999990065897326.0,2.0,136.0,18550065528378.0,unknown,48.0,5,3,0,0,alpha,LOW,2261.0,1763616484,2025-11-20 05:28:04.515133+00:00,0.63,loss,0.0,-88.58981375928394,0
A9E2AopuG56LWYiXsvGLLTcLjUjQ539PY6k5Fhfepump,D7LogSXaKvN5or4nowqRtx36yh54KM3AanmZSsrBaZXV,0.0002771,277122.0,55912.19,2020337.97,387.0,36.134123345910794,4.956378922020404,0.027674671678818173,0.0,43.02047477237229,54274.568398393916,0,0,1,999970181282376.0,1.0,136.0,39325453502.0,unknown,48.0,12,5,1,0,alpha,LOW,57350.0,1764419035,2025-11-29 12:23:55.971018+00:00,15.93,win,66.89174015435192,,1
AAmgySbEeNWyn1JdKqJbdKAqa8JEtecVZamaNvkt8Ccw,2VbgeK32gpsTvmdye3FK2mrXpzGRjWUXwtSJD9ZN7C5v,7.012016238671004e-05,69724.0,53303.56,1.19,0.0,2.2324962910544812e-05,1.3080552218275854,44792.90756302521,0.0,94.97217712170558,6432.936155647615,0,0,1,999978118768125.0,1.0,68.0,1529698977401923.0,unknown,45.0,17,5,1,0,alpha,LOW,4921914.0,1763227682,2025-11-15 17:28:02.889495+00:00,UNKNOWN,loss,0.0,-9.925415949512347,0
AAp4V5fG9QYmUhLMcHcdyzQTRYSjKRajtbW92A84pump,4xY9T1Q7foJzJsJ6YZDSsfp9zkzeZsXnxd45SixduMmr,3.525772972007502e-05,0.0,20528.684553801028,0.0,0.0,0.0,0.0,0.0,0.0,47.984685362488364,20528.684553801028,0,0,1,999998920774977.0,1.0,136.0,7724910975.0,unknown,45.0,23,6,1,0,alpha,LOW,0.0,1762730436,2025-11-09 23:20:36.762405+00:00,UNKNOWN,win,1327.5822273514138,456.5493364108483,1
AFMuGfxwrjxQeSdxL4RwhUThYoDW7TGfszrf3BHVpump,UNKNOWN,2.982e-05,29554.0,17907.63,998423.5,-43.75,55.75408359453484,1.650357975901892,0.017935905955739222,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,30.0,16,0,0,1,discovery,LOW,24062.0,1764000994,2025-11-24 16:16:34.014549+00:00,6.68,win,53.90399074609603,,1
AFMyfmGLmZ7VGfqbQ3aUaHtNQnH3mE4T1foJyimppump,TSLvdd1pWpHVjahSpsvCXUbgwsL3JAcvokwaKt1eokM,0.00015013134851561043,0.0,71043.77615578352,0.0,0.0,0.0,0.0,0.0,0.0,37.983405371290075,71043.77615578352,0,0,1,999169813565589.0,3.0,104.0,559390657008.0,unknown,45.0,21,3,0,0,alpha,LOW,0.0,1762465870,2025-11-06 21:51:10.239210+00:00,UNKNOWN,loss,0.0,-67.37251512532411,0
AKEGuXaVQMQ7NwjefEvvBTLYR77KN99adc7som2gpump,Aqje5DsN4u2PHmQxGF9PKfpsDGwQRCBhWeLKHCFhSMXk,4.207e-05,42077.0,22392.41,1427998.1,-30.75,63.771523476034965,1.8790742041611421,0.01568098024780285,0.0,45.20927185778488,21853.911619673338,0,0,1,999984539515304.0,0.0,0.0,0.0,unknown,25.0,5,3,0,0,alpha,LOW,25127.0,1763011328,2025-11-13 05:22:08.934334+00:00,6.98,win,80.47472139813722,,1
AKM6ovMh4gjbJDd4fbzpJR72LjBYMmmL3HNwidDjpump,BsWRhHoWVTswM5HDjsnHGXv1tV2iWG3iG7mrTuJqpZU,9.034782184955726e-05,90378.0,30665.67,2641.07,-25.25,0.08612464687711047,2.9472044797977675,11.611078085775839,0.0,69.20772322346652,30708.257753949772,0,0,1,999991634569514.0,0.0,0.0,0.0,unknown,25.0,15,5,1,0,alpha,LOW,916260.0,1763222204,2025-11-15 15:56:44.160173+00:00,UNKNOWN,loss,0.024547520890622593,-45.3999011928125,0
AKg1ArLBMvqbJKeEd3PyHtTVKChikUuWCtoYEWVDpump,HaSPTCn74rtSC2ubYPkvhAufcNrNPZGQgNm3Lt7RborB,2.756317111500481e-05,0.0,18239.869902784216,0.0,0.0,0.0,0.0,0.0,0.0,53.10804668437848,18239.869902784216,0,0,1,999994017690832.0,1.0,8.0,2672593494150.0,unknown,25.0,21,3,0,0,alpha,LOW,0.0,1762465870,2025-11-06 21:51:10.239759+00:00,UNKNOWN,loss,33.80666302566904,-27.14363735663572,0
ALR5X2H6THn2VDPoMtkVwxVktcN1kQGvxCwLfejzpump,AUVAgJVV26u9QDM9ocgq3m3FciHPvMbioXUZt3fjH2LG,0.0008699938110859462,0.0,134438.54915136413,0.0,0.0,0.0,0.0,0.0,0.0,55.238986443609974,134438.54915136413,0,0,1,999885560655706.0,2.0,1775.0,432753486346654.0,unknown,45.0,7,4,0,0,alpha,LOW,0.0,1761290068,2025-10-24 07:14:28.489645+00:00,UNKNOWN,loss,0.0,-36.73268989258716,0
ALR5X2H6THn2VDPoMtkVwxVktcN1kQGvxCwLfejzpump,AUVAgJVV26u9QDM9ocgq3m3FciHPvMbioXUZt3fjH2LG,0.0006870118596069549,677464.0,115710.17,32299.16,27.55,0.2791384715794645,5.854835404701246,3.5824513702523535,3.4252750831947206e-06,30.49837105371545,116339.81102112264,0,0,1,999828740762487.0,4.0,2344.0,619844950962757.0,unknown,30.0,12,6,1,0,alpha,LOW,4378400.0,1763296177,2025-11-16 12:29:37.900566+00:00,UNKNOWN,loss,0.0,-36.73268989258716,0
ALR5X2H6THn2VDPoMtkVwxVktcN1kQGvxCwLfejzpump,AUVAgJVV26u9QDM9ocgq3m3FciHPvMbioXUZt3fjH2LG,0.0004878,487812.0,97901.35,9207.91,3.33,0.09405294206872529,4.982689207043621,10.632309612061805,34271114517332.0,32.60046855655518,98797.69307942485,0,0,1,999826640013113.0,4.0,2399.0,680099303077582.0,unknown,37.0,6,5,1,0,alpha,LOW,5479698.0,1764397475,2025-11-29 06:24:35.608615+00:00,1522.14,loss,0.0,-36.73268989258716,0
AQBkzxPkz5ngqNdmuG68t1SPjHqswYdNV6xXnKwKpump,8pmEXuwJKN24CqNpdAzVWQUvUJHA8pZURJgQEFtukCr7,1.2399209273567267e-05,12923.47,7270.065929787278,109983.56,191.0,15.128275460249935,1.7776276205487094,0.0661013876054501,0.0,82.66399818991388,7270.065929787278,0,0,1,999992650605843.0,0.0,0.0,0.0,unknown,25.0,12,6,1,0,alpha,LOW,2607.0,1763296431,2025-11-16 12:33:51.331434+00:00,UNKNOWN,loss,0.0,-62.83288650580875,0
AQpC8AmBCXrjPeMgN2tn4g99Si9XpRsvj6fY1SfMpump,9KExScru3hDyhNkn5CUopQWKAbxtzU6AXYmfV6h4UVkU,4.836844803331354e-05,0.0,21500.92718993229,0.0,0.0,0.0,0.0,0.0,1.344243135916166e-06,54.448518742991546,21500.92718993229,0,0,1,999990590033285.0,0.0,0.0,0.0,unknown,15.0,17,6,1,0,alpha,LOW,0.0,1763313251,2025-11-16 17:14:11.045993+00:00,UNKNOWN,win,50.4906668699939,,1
ARKCTx3BAkkNxgUkFRn6WsEZJiMDJwNt4FzVa7TCpump,GWsViyBpD9behwmJZz2cydu86XJpgwHqZSFccKZRGPjX,2.889e-05,28895.0,17137.56,125375.89,105.0,7.315854182275656,1.6860626600286155,0.1366894384558307,0.0,64.18038475751811,12327.775556482144,0,0,1,999976059148163.0,1.0,136.0,12622015785.0,unknown,65.0,6,2,0,1,alpha,LOW,7609.0,1763534633,2025-11-19 06:43:53.579365+00:00,2.11,win,378.9615643964936,,1
ARKCTx3BAkkNxgUkFRn6WsEZJiMDJwNt4FzVa7TCpump,GWsViyBpD9behwmJZz2cydu86XJpgwHqZSFccKZRGPjX,3.208e-05,32085.0,18039.48,124580.75,86.05,6.906005605483085,1.7785989396590145,0.14480150424523852,0.0,54.33970283411027,17008.77168955053,0,0,1,999903795949556.0,1.0,136.0,17231090703.0,unknown,45.0,6,3,0,0,alpha,LOW,94065.0,1763621089,2025-11-20 06:44:49.601308+00:00,26.13,win,378.9615643964936,103.77612946729602,1
AU92aF81CMsTnU7PND4rhybmHp6ffdcCfyJkVagRpump,6y63UNDghu7GuQgicGcwhjw3dpkGypiBD7Z1Vd6AEtMF,3.697e-06,3698.0,6294.85,1472780.72,-96.17,233.9659753608108,0.5874643557829019,0.004274125750369682,0.0,16.74280862926316,65210.54823947946,0,0,1,999999982680238.0,1.0,46.0,76117656103.0,unknown,28.0,9,4,0,0,alpha,MEDIUM,12619.0,1763113144,2025-11-14 09:39:04.923066+00:00,3.51,loss,1.4608298153387704,-9.795918367346937,0
AUMi1ZHeYTGCwjKLQB78DCQ74hp7L9R9Strh5JxLpump,HmrP7s3JUUB33pndMNxcAr14K94R7RGJGKVEGfsaBwKM,4.691362197196978e-06,0.0,6962.592470192436,0.0,0.0,0.0,0.0,0.0,0.0,95.225619569509,6962.592470192436,0,0,1,999698143957949.0,0.0,0.0,0.0,unknown,25.0,21,6,1,0,alpha,MEDIUM,0.0,1763328684,2025-11-16 21:31:24.029835+00:00,UNKNOWN,loss,0.0,-38.504002063116204,0
AaRkm95bGxC8qZPoJ1enJrvXBwhQj8YzQpw8SAnnpump,GH9yk8vgFvHnAD8JZqXxr3hBN1Lr1mJ9NPzrP5mVqiJe,0.0001569,156792.0,42361.05,2477579.38,189.0,58.487204165146984,3.7013246838782323,0.01709775692434121,40187512.0,28.935034597354672,43110.00963906145,0,0,1,998384738899025.0,1.0,136.0,33276229573.0,unknown,45.0,17,3,0,0,alpha,LOW,83324.0,1763659489,2025-11-20 17:24:49.982791+00:00,23.15,loss,7.194435689892955,-95.74322311983234,0
AbNJGwerNNcSNLjHhJwtncc7TV3aNCWxFgRM6Zzqpump,3wXpGVkQ23LQ9vy7fBfzUanUvVXuqZo1Q75sb9UdJbNE,0.0004852,485159.0,71224.96,1207080.2,799.0,16.94743247311055,6.811642997061703,0.05900598816880603,0.0,24.400077921952555,56858.7341485432,0,0,1,999902576561425.0,0.0,0.0,0.0,unknown,10.0,19,6,1,0,alpha,LOW,21491.0,1763924605,2025-11-23 19:03:25.602236+00:00,5.97,win,76.37318039562471,,1
AbNJGwerNNcSNLjHhJwtncc7TV3aNCWxFgRM6Zzqpump,3wXpGVkQ23LQ9vy7fBfzUanUvVXuqZo1Q75sb9UdJbNE,0.0002207,220701.0,52302.51,2140162.58,-45.83,40.918926835442505,4.2197018842881535,0.024438568587625713,0.0,29.98782878322111,52862.73516502776,0,0,1,999885987714665.0,2.0,136.0,3051471029205.0,unknown,38.0,19,0,0,1,alpha,LOW,110025.0,1764013139,2025-11-24 19:38:59.967616+00:00,30.56,win,160.9979609640988,-39.290226942797055,1
Adnt54rju5NjPuGDYLNoExPHtGBzf5WeDJhT5c4Zpump,FSAmbD6jm6SZZQadSJeC1paX3oTtAiY9hTx1UYzVoXqj,0.0001850760352169127,0.0,51841.36730812263,0.0,0.0,0.0,0.0,0.0,0.0,30.981879952137476,51742.36730812263,0,0,1,999956864442928.0,2.0,10.0,8266634217841.0,unknown,8.0,20,3,0,0,alpha,LOW,0.0,1762461387,2025-11-06 20:36:27.914036+00:00,UNKNOWN,win,45.593635250918005,,1
AgNsxn1XnF78KUiky1HZfQ22LvA9mdohMfkkSSURpump,6KKT4McWM7P8anufnGccQyZM6kCi5oVHGEtqADKy7s13,6.263786303250213e-06,0.0,7633.990338973597,0.0,0.0,0.0,0.0,0.0,0.0,80.86034875954714,7633.990338973597,0,0,1,999997607477749.0,1.0,4.0,31433354351218.0,unknown,25.0,16,6,1,0,alpha,LOW,0.0,1763309488,2025-11-16 16:11:28.050151+00:00,UNKNOWN,loss,32.220347231554776,-39.65311367601098,0
AgejrJJwfRQLSKK8NrwUzZQbedpxuk2XTr47CQhRpump,DD4zJaY2xQp6DR61HxTSrpZGL7QPSfLXaAaXcuEYugBt,6.252e-06,6252.0,8469.9,198749.87,-94.16,23.46543288586642,0.7381433074770659,0.04261587693113963,0.0,17.17065711693969,58726.26418873946,0,0,1,999984611877362.0,2.0,100.0,10700881891630.0,unknown,30.0,7,4,0,0,alpha,MEDIUM,6697.0,1763104411,2025-11-14 07:13:31.946907+00:00,1.86,win,103.80047253224205,,1
AguxsACx8CMHGjrUp8WRj83cyVQXUyob2yK5gnWyQUWU,DgKxkwx5vwzWNRtxo1CPfE1SWsJfT2F1MN6vMfAktMYh,2.2773837117993806e-07,230.0,158.84,548.65,597.0,3.4541047595064214,1.4479979853941072,0.2895106169689237,5.000000100000002e-06,83.32872813330586,158.01819134605498,0,0,1,999999980000000.0,0.0,0.0,0.0,unknown,25.0,8,6,1,0,alpha,LOW,5844.0,1763281836,2025-11-16 08:30:36.149223+00:00,UNKNOWN,loss,24.78492421138877,-53.66653011061041,0
AiuRXJ6sFuT1nxp4mV7GoYif64G9vC1hbyCYVyZYpump,4xY9T1Q7foJzJsJ6YZDSsfp9zkzeZsXnxd45SixduMmr,0.00021695125140185135,0.0,52990.099432677845,0.0,0.0,0.0,0.0,0.0,0.0,28.1371561241983,52990.099432677845,0,0,1,1000000000000000.0,3.0,5.0,81288488279079.0,unknown,8.0,4,6,1,0,alpha,LOW,0.0,1762661314,2025-11-09 04:08:34.472140+00:00,UNKNOWN,win,229.75149734208688,187.66831072294718,1
AiuRXJ6sFuT1nxp4mV7GoYif64G9vC1hbyCYVyZYpump,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,unknown,20.0,14,6,1,0,discovery,LOW,0.0,1762700063,2025-11-09 14:54:23.829002+00:00,UNKNOWN,win,162.147306705753,-45.65775009160865,1
Ak1ZjuCCQbNEjDhe9xwELA9iDX6VPhftcVSzRbibpump,5N1dSJqrS87AXZ9kj3bfTqXnsSZeYtmSMPddE3xNgbjc,0.00015474068118007494,0.0,58727.923813539615,0.0,0.0,0.0,0.0,0.0,0.0,42.1759311158688,58727.923813539615,0,0,1,999336527066994.0,3.0,6.0,93305790107231.0,unknown,8.0,23,6,1,0,alpha,LOW,0.0,1762730951,2025-11-09 23:29:11.651019+00:00,UNKNOWN,loss,16.646765817159874,-28.073213100000586,0
Aq7BCjJD7UQGXwLPpTdw3zF7y9fs7aPRChhiQdWKpump,4FwLdxp4NyyXoksRJqZS6TAppr3m7H6aYPsVhLRPD6XL,9.46913813389279e-06,9459.0,9692.27,3911.46,-18.88,0.4035649027523996,0.9759323667211086,2.477916174523068,3.5357711280287686e-09,74.06633487641793,9703.51755088714,0,0,1,999043530504008.0,0.0,0.0,0.0,unknown,25.0,12,6,1,0,alpha,LOW,949153.0,1763296154,2025-11-16 12:29:14.364621+00:00,UNKNOWN,win,54.414871144909185,,1
AsvM2zrh1nHxT1kzKCiDy7ajGmFdzzmyQgkT68xLpump,3DhaomATLM72mc8rCQkdvFqvZZrcSV18BTyjUyr27qig,1.951e-05,19510.0,14304.82,292059.35,-69.1,20.416849006139188,1.3638759523013921,0.04897915440817081,0.0,48.12930783180448,15320.152988057376,0,0,1,999993783860933.0,0.0,0.0,0.0,unknown,35.0,18,3,0,0,alpha,LOW,9339.0,1763057522,2025-11-13 18:12:02.189664+00:00,2.59,win,109.31925619313294,,1
AtbcqGcLUju48oCU5wdf4f3DcMTyrdo19BU94wDDpump,DrnGScMycV4CpYtBzR8azyMst2hHk4Lm4cQVfVZRjjJF,4.339551802267375e-05,21816.05,13618.629472811226,232556.91,403.0,17.07638132488191,1.6019269812395167,0.05856041634200947,0.0,59.77626132272272,13618.629472811226,0,0,1,998971752649011.0,0.0,0.0,0.0,unknown,25.0,2,0,0,0,alpha,LOW,14670.0,1763345106,2025-11-17 02:05:06.504112+00:00,UNKNOWN,loss,15.380579104595313,-84.89475342459312,0
AtqAvZ1DmksjYxKy2tvep7Dd7uPCtYnUa2gWx5mCpump,7c5A79jBrveQDN5JSRADFohRYxF1wqJ4MgBSnKQz1AZ9,1.4247393035359534e-05,15875.0,12605.27,24547.21,-19.02,1.9473767717787875,1.2593938884292046,0.5135113114687984,9.760064425044151e-08,63.542582449465044,11624.545747081602,0,0,1,999993399116917.0,0.0,0.0,0.0,unknown,25.0,6,6,1,0,alpha,LOW,137260.0,1763274601,2025-11-16 06:30:01.446206+00:00,UNKNOWN,win,45.21954963024495,,1
AuR8dJYypicA9gr1BWxKccmHt2SvtP8itdEPJWYipump,3fYtu4SPHdHtTwmrJ3tkCqA9yXmkCf25szPPrs63hjZQ,7.34e-05,73409.0,28488.21,100680.86,13.57,3.5341237655858335,2.5768203758677712,0.28295556871484806,0.0,40.2907724042029,24106.960017700425,0,0,1,999999996777133.0,0.0,0.0,0.0,unknown,25.0,22,1,0,1,alpha,LOW,1943.0,1762899321,2025-11-11 22:15:21.204394+00:00,0.54,win,129.39122514042808,-79.2410282598835,1
Aw2HPgC9n1oEBqxxwdwPFSemSfR6tscVsP7MnUP3pump,FYc3FosJywbELnfVA79ic9mbpYBLhNgSGYHtZ5UeoQta,0.00013097826448674424,0.0,39288.286351471506,0.0,0.0,0.0,0.0,0.0,0.0,35.80105502173634,39288.286351471506,0,0,1,999974007338927.0,0.0,0.0,0.0,unknown,8.0,14,1,0,1,alpha,LOW,0.0,1762871514,2025-11-11 14:31:54.290705+00:00,UNKNOWN,loss,9.178420221373782,-50.85444119125994,0
Awhvw87nBjLxcfdkU6TsowB4wH9nNYzuACXSBQcHpump,eGGDi7indMe8oZr2UND4y5YCCAxd3nDWu5h89rfknPG,5.176e-05,51761.0,22177.31,43779.95,18.97,1.9740874795004442,2.3339620540092554,0.5065631641881729,0.0,44.72207325937997,22299.591819755748,0,0,1,999974492696044.0,1.0,5.0,20547693750263.0,unknown,15.0,20,6,1,0,alpha,LOW,182848.0,1763928354,2025-11-23 20:05:54.950515+00:00,50.79,win,53.093526357695694,,1
Azp2L6CAZcisTS3eqAq2oVAgHLxU3NrJ4o5vSizzeefw,GsThAianPWQvoVz74xCgDPrgtZBFRcWdguL2d6PEVUq5,1.5904182499784225e-05,15911.19,8154.01917680644,38983.55,248.0,4.78089996536752,1.9513309516438608,0.20916563978412533,0.0,78.18536941418978,8154.01917680644,0,0,1,999999999999999.0,0.0,0.0,0.0,unknown,25.0,0,0,0,0,alpha,LOW,8015.0,1763338284,2025-11-17 00:11:24.419262+00:00,UNKNOWN,win,48.07425656942447,,1
B44UqY2aR36a3mpr5HcS3BBDyiqL8w2NTJ4iYU1oaREV,DKsFaNNR7gQrkL8c3CZyij8paapnVyVhPRy6UsAtMtgy,4.449837152423649e-06,0.0,1161.7533182510524,0.0,0.0,0.0,0.0,0.0,3.858964703708216e-09,48.619849486609475,1161.7533182510524,0,0,1,1e+18,0.0,0.0,0.0,unknown,8.0,9,0,0,0,alpha,LOW,0.0,1763373399,2025-11-17 09:56:39.202439+00:00,UNKNOWN,loss,18.31823329558325,-97.17780294450736,0
B5rKyyE6SBnyNrXSP4NeLNBxdupcL55J1XVXGNipump,7AFUgz9ENQHAVjEnVsxNoFYZMZCk7BKpSZJJQduWSD2P,0.00012297530573102382,136497.0,37288.81,305417.0,134.0,8.190580498546348,3.660535157866395,0.12209146838584622,0.0,40.95253439390702,37372.54110400079,0,0,1,999999896421626.0,0.0,0.0,0.0,unknown,8.0,22,5,1,0,alpha,LOW,9473.0,1763245699,2025-11-15 22:28:19.385509+00:00,UNKNOWN,win,110.97169536037347,,1
B7nxP3sTqcHQ3q46EvnUBoRXzBBAerPzpvLXBrv8pump,8GKAedULqhpDm6bpEvfrpwC1PdBLhbsinc3459EDV16F,3.0433668010559562e-05,0.0,18644.86900270021,0.0,0.0,0.0,0.0,0.0,0.0,49.29302484293429,18644.86900270021,0,0,1,999999445936802.0,0.0,0.0,0.0,unknown,25.0,2,5,1,0,alpha,LOW,0.0,1762567594,2025-11-08 02:06:34.619946+00:00,UNKNOWN,loss,41.81662225212152,-31.806083338869172,0
B9iPvm8YybydhvMiKAuJuygEKuzspgxdavhFNzzUpump,2AU5FmXiGcoscSd7SMSRAom9dwg38tUuUkHqTWaakqd8,3.501888338997447e-05,35005.0,29674.33,423.72,-3.46,0.014279008152837823,1.1796391022139336,70.03287548381006,3.334049085435667e-07,60.69866020124676,29707.07590440413,0,0,0,999785320466698.0,6.0,136.0,147570049017236.0,unknown,75.0,12,6,1,0,alpha,LOW,6731666.0,1763296177,2025-11-16 12:29:37.898567+00:00,UNKNOWN,loss,0.11425307055126999,-3.5989717223650333,0
BAC8T1JNqYPsCu2q5Si15YLxWa9Z1jQqjyJsxRTMpump,ESdBcfxqMFbHbwVLd73VoQVXpqKaZ9Xeeq1XMgcV9tFa,1.883e-05,18834.0,13437.17,52517.46,-13.64,3.908372075370037,1.4016344215337009,0.2558610031787524,0.0,58.535945165620525,13406.748796153428,0,0,1,999982067646311.0,0.0,0.0,0.0,unknown,25.0,20,5,1,0,alpha,LOW,153302.0,1764447137,2025-11-29 20:12:17.597134+00:00,42.58,win,59.83767075884574,,1
BCXRYfuAaecpeEVE2UA8mMSnvS3kWS2aJEw4KqcFAST,UNKNOWN,0.0008749,856638.0,90810.74,539844.35,-40.74,5.94471920391795,9.433223427096838,0.16821652389248865,0.0,49.5918944869349,175722.30951286346,0,0,1,9.790399707079233e+17,6.0,116.0,6.911238467738493e+16,unknown,45.0,8,5,1,0,alpha,LOW,138133.0,1763195342,2025-11-15 08:29:02.930676+00:00,38.37,win,52.459203469131566,,1
BCXRYfuAaecpeEVE2UA8mMSnvS3kWS2aJEw4KqcFAST,UNKNOWN,0.0003112,283795.0,51290.26,9047.6,8.8,0.1763999636578173,5.533116813991584,5.66893540828507,0.0,48.884715240727616,107065.86881041765,0,0,1,9.118739959891332e+17,8.0,442.0,4.326296146304344e+17,unknown,38.0,11,6,1,0,alpha,LOW,839658.0,1763896867,2025-11-23 11:21:07.232262+00:00,233.24,win,201.72315417094603,-63.69964623987219,1
BCmpLG9wsbTCy5DxBM92SFHSSeLoXQxqgm9papiipump,CuFiVyz9J6TXRe5E7yngN3NZH6KkDtL4o3rdRMB9FJo7,3.439829611190056e-05,0.0,20890.476310444436,0.0,0.0,0.0,0.0,0.0,0.0,54.7259682321818,20890.476310444436,0,0,1,999768548529306.0,1.0,25.0,38437353233723.0,unknown,35.0,22,3,0,0,alpha,LOW,0.0,1762467823,2025-11-06 22:23:43.233898+00:00,UNKNOWN,win,132.17619603267215,,1
BCmpLG9wsbTCy5DxBM92SFHSSeLoXQxqgm9papiipump,CuFiVyz9J6TXRe5E7yngN3NZH6KkDtL4o3rdRMB9FJo7,4.1994412432037535e-05,42015.0,22097.93,9491.18,-28.84,0.4295053880612347,1.901309308156918,2.3282594998725132,0.0,50.4605760983489,22040.215937292618,0,0,1,999750396910819.0,1.0,30.0,38534011611942.0,unknown,25.0,16,5,1,0,alpha,LOW,3358694.0,1763225924,2025-11-15 16:58:44.695865+00:00,UNKNOWN,win,132.17619603267215,13.2438739789965,1
BCmpLG9wsbTCy5DxBM92SFHSSeLoXQxqgm9papiipump,CuFiVyz9J6TXRe5E7yngN3NZH6KkDtL4o3rdRMB9FJo7,1.612e-05,16122.0,13421.36,1137.07,-12.83,0.08472092246985402,1.2012195485405353,11.803459769407338,0.0,65.41140463461507,13379.507840990862,0,0,1,999613103113614.0,1.0,39.0,39621578180229.0,unknown,35.0,13,5,1,0,alpha,LOW,4556120.0,1764423350,2025-11-29 13:35:50.119883+00:00,1265.59,win,132.17619603267215,13.2438739789965,1
BDeeKZMJ2fMJum4zzHBunJ6vLJkLEFdFMuZFXG17b1t7,Bv27e3bH6V9ANHoL7mXvRVjpdMFmTx9aoZUrMS8Jv4Cr,0.061945918609644324,621.0,938.73,9.69,1.65,0.010322456936499313,0.6615320699242594,96.87616099071208,0.0,94.01947319361348,937.2890000653767,0,0,1,9905822734.0,0.0,0.0,0.0,unknown,25.0,15,5,1,0,alpha,LOW,35823695.0,1763221324,2025-11-15 15:42:04.443915+00:00,UNKNOWN,loss,2.33119699048397,0.8575173471851036,0
BDiXVB5AMTLW3cHMj4BZDuDjDX2eYZMy2Xg1xpDgpump,BKgzrGP1gMz616waX7K9vXLR5JmM7qYvXm17fN7Cnhbg,3.843100903309217e-05,38452.06,11424.821867887144,58927.51,864.0,5.157849346048298,3.365659477639729,0.19387925720749347,0.0,52.0675440210775,11424.821867887144,0,0,1,1000000000000000.0,0.0,0.0,0.0,unknown,15.0,12,0,0,0,alpha,LOW,448492.0,1763382954,2025-11-17 12:35:54.712287+00:00,UNKNOWN,loss,0.0,-89.35755239609196,0
BEamfAJycLnX3ij9mR22T71XWdruM1uQik8TyL3Mpump,E728xonG2G4ZHoN1zzhS9dnwscxYgnSmFrtUrfXSwDEb,0.0005959,595899.0,90662.78,423860.59,-1.8,4.675133389909289,6.572697197240147,0.21389764025950134,25855421627450.0,25.355965571247882,90558.75417455398,0,0,1,999941529020880.0,1.0,7.0,44759629280929.0,unknown,7.0,18,4,0,0,alpha,LOW,1199989.0,1764354983,2025-11-28 18:36:23.061656+00:00,333.33,win,52.09992531704791,,1
